Analysis,time_kl_shift,fluctanal_prop_r1,motiftwo_entro3,outlierinclude_mdrmd,sampenc,sampen_first,avg_rR45CO244CO2,avg_R45CO244CO2,sd_R13C12C,avg_d18O13C,sd_d18O13C,biotic,pred
4937,323,0.408163265306122,0.552533512715665,-0.507212657049791,0.0113671284170461,0.0113671284170461,1.18100136622222,0.0118542143333333,5.45625812968996e-07,0.583155882444444,0.00337789301130158,abiotic,abiotic
4940,323,0.408163265306122,0.557226262620073,0.0109353187529084,0.0113558862831634,0.0113558862831634,1.18018598055556,0.0118445997777778,3.68930887836792e-07,0.403025612444444,0.0030793409712057,abiotic,abiotic
4941,323,0.408163265306122,0.552896784080831,-0.119590507212657,0.0115015353056297,0.0115015353056297,1.18111039122222,0.0118537556666667,3.61285244340158e-07,0.581616289333333,0.00347342168472323,abiotic,abiotic
4942,323,0.408163265306122,0.553259672181557,-0.119590507212657,0.0115123638635617,0.0115123638635617,1.18192361044444,0.0118616865555556,3.61890867527691e-07,0.405253273111111,0.00371446902076685,abiotic,abiotic
4946,323,0.408163265306122,0.551805818541053,-0.510702652396464,0.011348380099071,0.011348380099071,1.17888156644444,0.011830233,1.80867180396153e-06,0.344378239333333,0.00338810951287255,abiotic,abiotic
4947,133,0.408163265306122,0.556149028572344,0.00977198697068404,0.0112182308017563,0.0112182308017563,1.17978800777778,0.0118388663333333,9.75225842789338e-07,0.387757591777778,0.00393544658121488,abiotic,abiotic
4948,323,0.408163265306122,0.552896784080831,-0.50860865518846,0.0115014699046392,0.0115014699046392,1.18226545733333,0.0118580566666667,1.38661964062895e-06,0.606524200555556,0.00408582746503726,abiotic,abiotic
4949,133,0.408163265306122,0.552533512715665,-0.508375988832015,0.0114318911720636,0.0114318911720636,1.18114938433333,0.0118587756666667,1.18181633983919e-06,0.603719519777778,0.00663042861653956,abiotic,abiotic
4950,323,0.408163265306122,0.553259672181557,-0.120055839925547,0.0114892340516897,0.0114892340516897,1.18072147777778,0.0118541057777778,4.70899523371334e-07,0.587578396333333,0.00433200676952124,abiotic,abiotic
4953,323,0.408163265306122,0.551805818541053,-0.510237319683574,0.0114824081741544,0.0114824081741544,1.17908610566667,0.0118310998888889,1.69777221675918e-06,0.338252570666667,0.00490433789441235,abiotic,abiotic
4954,323,0.408163265306122,0.552169857673616,-0.509771986970684,0.0114941528070548,0.0114941528070548,1.17997012911111,0.0118345554444444,1.4815686787997e-06,0.340268500555556,0.00366924824694304,abiotic,abiotic
4958,799,0.408163265306122,0.552169857673616,-0.508841321544905,0.0114880644717478,0.0114880644717478,1.18197183055556,0.0118596918888889,1.1904608118055e-06,0.620175567,0.00618227528208098,abiotic,abiotic
4959,323,0.408163265306122,0.556867563542026,0.0114006514657981,0.0113515511350086,0.0113515511350086,1.17990779555556,0.0118450831111111,5.51673086568754e-07,0.412603746333333,0.00341360754386295,abiotic,abiotic
4960,799,0.408163265306122,0.552169857673616,-0.511051651931131,0.0113815454645892,0.0113815454645892,1.178491189,0.0118310225555556,1.85877135346035e-06,0.340673769888889,0.0034563652733477,abiotic,abiotic
4961,323,0.408163265306122,0.551805818541053,-0.510935318752908,0.0114136726750169,0.0114136726750169,1.17916153688889,0.011831174,1.50285515307051e-06,0.347951901,0.00380010856382725,abiotic,abiotic
4962,323,0.408163265306122,0.557226262620073,0.0126803164262448,0.0112811660549717,0.0112811660549717,1.17971238122222,0.0118433733333333,9.03863897079591e-07,0.401586752444444,0.00236011995315557,abiotic,abiotic
4964,799,0.408163265306122,0.552169857673616,-0.510237319683574,0.0114243809851088,0.0114243809851088,1.17965730933333,0.0118306327777778,1.50028059412606e-06,0.345272845888889,0.00312591124107473,abiotic,abiotic
4965,323,0.408163265306122,0.552533512715665,-0.120055839925547,0.0114879492060978,0.0114879492060978,1.18153236788889,0.0118612943333333,4.3672019392016e-07,0.423081691777778,0.0040793428080396,abiotic,abiotic
