Analysis,diff2_acf1,time_kl_shift,fluctanal_prop_r1,motiftwo_entro3,avg_rR45CO244CO2,sd_rR45CO244CO2,avg_rR46CO244CO2,avg_R45CO244CO2,sd_R45CO244CO2,avg_rd45CO244CO2,sd_rd45CO244CO2,avg_d45CO244CO2,sd_d45CO244CO2,avg_R13C12C,sd_R13C12C,avg_d13C12C,sd_d13C12C,sd_d18O13C,biotic,pred
2992,0.731436160055935,133,0.408163265306122,0.553622177429102,1.17877439555556,3.99821675066247e-05,1.41163492077778,0.0118494665555556,4.02005631524968e-07,25.4368069133333,0.0347811435706322,-11.2963949022222,0.0335352128454759,0.0110475527777778,3.98417111134269e-07,-11.8644605866667,0.0356455441024794,0.00313763630518926,biotic,biotic
2993,0.719217294094514,133,0.408163265306122,0.552896784080831,1.17682259888889,0.000108956961142288,1.41454808,0.0118293345555556,1.09510811236982e-06,23.6945831588889,0.0947793793520162,-12.9762087077778,0.091384190006934,0.0110265584444444,1.09164452903751e-06,-13.74228158,0.0976272427653827,0.00402060592067009,biotic,biotic
2995,0.735594371840811,4038,0.408163265306122,0.552896784080831,1.17912426766667,2.57508416998461e-05,1.41141257277778,0.011852938,2.58884143971672e-07,25.7372019855556,0.0224012000740077,-11.0067605811111,0.021598743114281,0.0110511067777778,2.65752129708307e-07,-11.5465919511111,0.0237680748809034,0.00429856397302862,biotic,biotic
2996,0.734123150665073,133,0.408163265306122,0.552533512715665,1.17885379933333,3.13096650772742e-05,1.41183122755556,0.0118498012222222,3.14813348580523e-07,25.4657671522222,0.0272358322551449,-11.2684720777778,0.026260190990252,0.0110478378888889,3.20261394974716e-07,-11.8389821211111,0.0286443555247492,0.00366895909271947,biotic,biotic
2998,0.753710623560141,133,0.346938775510204,0.555428975180965,1.18044714444444,0.000232909361833653,1.41221649922222,0.0118666922222222,2.34151360116567e-06,26.9275006711111,0.202618986417128,-9.85910078188889,0.195360770510423,0.011064607,2.33218063194074e-06,-10.3390775655556,0.208589592639748,0.0102724238585687,biotic,biotic
3001,0.729727337990705,4038,0.408163265306122,0.553622177429102,1.17686168944444,0.000127973894530412,1.41469138555556,0.0118304912222222,1.28649366280779e-06,23.7947064422222,0.111329199197226,-12.8796720411111,0.107341164288874,0.0110277056666667,1.27977449185409e-06,-13.6396812322222,0.114463340070984,0.00232315873361206,biotic,biotic
3231,0.735480815023568,133,0.346938775510204,0.555068378071516,1.17996304933333,3.24557790308612e-05,1.414867835,0.0118602631111111,3.26033910983259e-07,26.3711176688889,0.0282310737677782,-10.39555303,0.0272197803989517,0.0110572496666667,3.23617830164034e-07,-10.9971480411111,0.0289294142698908,0.0033959946026644,abiotic,abiotic
3232,0.720975844088103,133,0.346938775510204,0.553984300233548,1.17696597933333,0.000154462073403968,1.414784594,0.0118303366666667,1.55250088566804e-06,23.7813322288889,0.134358401523411,-12.8925671655556,0.129545415191797,0.0110273597777778,1.5426615618611e-06,-13.6706194344444,0.137975855847897,0.00217485430465086,abiotic,abiotic
3233,0.734514699075209,133,0.346938775510204,0.553984300233548,1.17993212988889,3.80807127606559e-05,1.41482594555556,0.0118602937777778,3.82604161561851e-07,26.37378562,0.0331249575828522,-10.3929806511111,0.0319383545722953,0.0110572986666667,3.85008116797559e-07,-10.9927729166667,0.034431627992126,0.00301212502037448,abiotic,abiotic
3234,0.722483651362695,133,0.346938775510204,0.553984300233548,1.17671107911111,0.000185708559565448,1.41479181922222,0.0118278873333333,1.86675446966128e-06,23.5693496822222,0.161539643507553,-13.0969560722222,0.155752970267597,0.0110248968888889,1.85206786082804e-06,-13.8909242133333,0.16565885393825,0.00228004902492512,abiotic,abiotic
3240,0.687891832599888,133,0.489795918367347,0.550426497381958,1.17846621033333,1.77245348810375e-05,1.41147887277778,0.0118487942222222,1.78263693568053e-07,25.3786080255556,0.0154220116847997,-11.35250899,0.0148695636330256,0.0110469046666667,1.79211467266701e-07,-11.9224540866667,0.0160223308560833,0.00349914732681393,abiotic,biotic
3241,0.732502771992135,133,0.346938775510204,0.553984300233548,1.17883282988889,2.12186216002126e-05,1.41134105988889,0.011852008,2.13270368312215e-07,25.6567459244444,0.0184615220997146,-11.0843345444444,0.0178001916946223,0.0110501425555556,2.24610279768698e-07,-11.6328333,0.0200922849242074,0.00483578164373843,abiotic,abiotic
3250,0.7277659492201,133,0.346938775510204,0.553984300233548,1.17843632311111,2.21609762952937e-05,1.41150900711111,0.0118482067777778,2.2277498612802e-07,25.3278060788889,0.019281664283543,-11.4014911088889,0.0185909581235507,0.0110462922222222,2.21610456532141e-07,-11.9772244633333,0.0198129326057364,0.00315568838852839,abiotic,abiotic
3253,0.727613553599399,4038,0.346938775510204,0.554707400147599,1.17978065222222,3.09575246780754e-05,1.41538328066667,0.0118602278888889,3.11237226422088e-07,26.3680629622222,0.0269318685552366,-10.39849831,0.0259671170180379,0.0110572631111111,3.16128314313958e-07,-10.99595332,0.0282700871370771,0.00335757739611933,abiotic,abiotic
3255,0.71568661619307,4038,0.346938775510204,0.553984300233548,1.177058279,0.000174214829540291,1.416339101,0.0118273685555556,1.75034283149847e-06,23.5244714611111,0.151490553090396,-13.1402266655556,0.146063857372994,0.0110244847777778,1.73700063167636e-06,-13.9277736444444,0.15534699279014,0.00224541345969162,abiotic,abiotic
3256,0.714445337765199,4038,0.346938775510204,0.5543460410038,1.17709573977778,0.000197065910357257,1.41635570444444,0.0118273745555556,1.9799975448918e-06,23.5249837588889,0.171355504612872,-13.1397327188889,0.165217207786274,0.0110244517777778,1.9596767448853e-06,-13.9307178944444,0.175286349313956,0.00229237904036168,abiotic,abiotic
3257,0.728058175145081,133,0.346938775510204,0.555068378071516,1.17961898577778,3.03830396100167e-05,1.41507428755556,0.0118600406666667,3.05554414139245e-07,26.3518622522222,0.0264353582198002,-10.41411868,0.0254883908194511,0.0110570895555556,3.07689011467379e-07,-11.0114897066667,0.0275090407019761,0.00282808130223898,abiotic,abiotic
3259,0.727037342236797,4038,0.346938775510204,0.555068378071516,1.17940076422222,3.01445426271184e-05,1.41267137233333,0.0118516535555556,3.02978592936644e-07,25.62605577,0.0262141840598394,-11.1139253188889,0.0252751377608507,0.011049768,3.1366622387488e-07,-11.6663239122222,0.0280566572943777,0.00524086552003365,abiotic,abiotic
3260,0.726425644239322,4038,0.346938775510204,0.555068378071516,1.17836578144444,2.92740128787883e-05,1.41127155488889,0.0118485756666667,2.94409578648381e-07,25.3597142066667,0.0254729687202192,-11.3707259944444,0.0245604753061054,0.0110466858888889,2.98766398899141e-07,-11.94201558,0.0267156318556669,0.00332740300262244,abiotic,abiotic
3261,0.708969556591545,133,0.346938775510204,0.553259672181557,1.177286014,0.000178519685900495,1.41620734788889,0.0118299163333333,1.79399191748453e-06,23.7449450622222,0.155237107232461,-12.92765087,0.149676205234287,0.0110269561111111,1.78207803171242e-06,-13.7067253755556,0.159406286891066,0.00198471423839451,abiotic,abiotic
3263,0.725571054454589,133,0.346938775510204,0.555068378071516,1.17911943144444,2.59412618771378e-05,1.41260325333333,0.0118489301111111,2.60625422994708e-07,25.3903719711111,0.0225593007517146,-11.34116645,0.0217511787473114,0.0110470082222222,2.58608187118066e-07,-11.9132071366667,0.0231266813877475,0.00297186485479248,abiotic,abiotic
3265,0.730148006046672,133,0.346938775510204,0.555428975180965,1.180297011,3.18536927608133e-05,1.41613364,0.0118606845555556,3.19959025154212e-07,26.4075964744444,0.0277005090224652,-10.3603809655556,0.0267082185521213,0.0110576964444444,3.23479176729277e-07,-10.9572023466667,0.0289327392296726,0.0027591847356555,abiotic,abiotic
3267,0.727418257337432,133,0.346938775510204,0.555068378071516,1.18017812333333,3.81047763541854e-05,1.41602260255556,0.0118601104444444,3.82969029789416e-07,26.3579048566667,0.0331383198540232,-10.4082925322222,0.0319512409295308,0.0110571412222222,3.88486414748721e-07,-11.0068601133333,0.0347371936220279,0.00333874269692553,abiotic,abiotic
3268,0.709802079757058,133,0.346938775510204,0.553984300233548,1.17717064755556,0.000176382699188514,1.41596237411111,0.0118297244444444,1.77257327853551e-06,23.7283532844444,0.153391580225191,-12.9436482966667,0.147896787145166,0.0110267751111111,1.76091470864146e-06,-13.7229123266667,0.157510228638388,0.00349679158369547,abiotic,abiotic
3269,0.713697328838022,4038,0.346938775510204,0.553984300233548,1.17690607211111,0.000184378469687664,1.41588041311111,0.0118270945555556,1.8529721470595e-06,23.5007568966667,0.16034549340808,-13.1630917255556,0.154601594631239,0.0110241517777778,1.84458618514954e-06,-13.9575394433333,0.164978515754864,0.00263202668305171,abiotic,abiotic
3272,0.708127014878273,133,0.387755102040816,0.553259672181557,1.17954077188889,0.000150118003340222,1.41261494555556,0.0118538674444444,1.50870085761838e-06,25.8176576833333,0.130553905385627,-10.9291869711111,0.125877205110585,0.011051877,1.50456455494606e-06,-11.4776983711111,0.134569180711573,0.00580843608282532,abiotic,abiotic
3274,0.724687714605082,4038,0.346938775510204,0.554707400147599,1.17901672188889,3.99156060659343e-05,1.41231594622222,0.0118488913333333,4.00975996787683e-07,25.3870327877778,0.0347146872314288,-11.3443860177778,0.0334711338488348,0.0110469815555556,3.82507225785095e-07,-11.9155694511111,0.034221782595698,0.00418005926152116,abiotic,abiotic
4922,0.798245059490677,323,0.408163265306122,0.557942525955338,1.17963897611111,6.56385250547323e-05,1.41574515011111,0.0118419486666667,6.59011760137862e-07,24.7862192688889,0.0570220464083321,-11.9236771911111,0.0549794043267976,0.0110392035555556,6.60953688073165e-07,-12.6112682111111,0.0591272040354011,0.00250811014041982,abiotic,abiotic
4924,0.725236705713969,799,0.346938775510204,0.552533512715665,1.18031365188889,2.65472357386043e-05,1.41276696944444,0.0118511284444444,2.66616818257477e-07,25.5805975211111,0.0230668939264293,-11.15775516,0.0222405915922885,0.011049191,2.73493601387701e-07,-11.7179595922222,0.0244671205704407,0.00407273156523469,abiotic,abiotic
4929,0.793663650563155,323,0.408163265306122,0.556508485659345,1.17936389255556,4.21625560424185e-05,1.41545632433333,0.0118392631111111,4.23312072957122e-07,24.5538156744444,0.0366280934415477,-12.1477556244444,0.0353160026719956,0.0110366181111111,4.45961726060829e-07,-12.8425105255556,0.0398871045215347,0.00625956362675919,abiotic,abiotic
4932,0.794589827562086,323,0.408163265306122,0.556508485659345,1.17966622066667,8.70870311111162e-05,1.41567463488889,0.0118390073333333,8.74064213888386e-07,24.5316676633333,0.0756344848233511,-12.16911025,0.0729251066587469,0.0110363896666667,8.76384333497427e-07,-12.8629341011111,0.0784046891305235,0.00406454482683505,abiotic,abiotic
4933,0.731087453785856,323,0.408163265306122,0.552896784080831,1.18102655433333,6.43430086236794e-05,1.41352608544444,0.0118519475555556,6.4578617032106e-07,25.65149083,0.0558781542672206,-11.0894013933333,0.0538764873776223,0.0110500006666667,6.33765926821774e-07,-11.6455319177778,0.0566837321518278,0.00302433566296319,abiotic,abiotic
4935,0.714103169511131,323,0.408163265306122,0.55107658634389,1.17885846977778,0.000157790689255403,1.41610633088889,0.0118344165555556,1.58417053304799e-06,24.1343957055556,0.137080839038607,-12.55215113,0.132170329981926,0.0110315665555556,1.57609415257412e-06,-13.29435136,0.140976978357749,0.00324940351607337,abiotic,abiotic
4936,0.713640316602769,799,0.408163265306122,0.55107658634389,1.17857367311111,0.000175971316837059,1.41586797422222,0.0118304754444444,1.76648783686107e-06,23.7933437966667,0.152861327935006,-12.8809858755556,0.147385529752427,0.0110277117777778,1.76118168978797e-06,-13.6391286377778,0.157537840918804,0.00372026441070696,abiotic,abiotic
4940,0.801223335441453,323,0.408163265306122,0.557226262620073,1.18018598055556,3.59786517434822e-05,1.415577537,0.0118445997777778,3.61266791228449e-07,25.0156369211111,0.0312482085244358,-11.70247774,0.0301288342763365,0.0110420183333333,3.68930887836792e-07,-12.3595107522222,0.0329761353598904,0.0030793409712057,abiotic,abiotic
4941,0.731413313122468,323,0.408163265306122,0.552896784080831,1.18111039122222,3.64410800120322e-05,1.41312626333333,0.0118537556666667,3.65500341997031e-07,25.8079696755556,0.0316494003595532,-10.9385279333333,0.0305156556465766,0.0110518794444444,3.61285244340158e-07,-11.4774773222222,0.0323194635222233,0.00347342168472323,abiotic,abiotic
4942,0.731896970229732,323,0.408163265306122,0.553259672181557,1.18192361044444,3.61894688276743e-05,1.41636637477778,0.0118616865555556,3.63204870256226e-07,26.4943011822222,0.0314304412070005,-10.2767821977778,0.0303045400162186,0.0110588623333333,3.61890867527691e-07,-10.8529056511111,0.0323808540026352,0.00371446902076685,abiotic,abiotic
4946,0.712993259796573,323,0.408163265306122,0.551805818541053,1.17888156644444,0.000181541348399016,1.41609034555556,0.011830233,1.82188377785193e-06,23.7723486855556,0.157655376791703,-12.9012288977778,0.152007844837257,0.0110275352222222,1.80867180396153e-06,-13.6549201588889,0.161768799804662,0.00338810951287255,abiotic,abiotic
4947,0.797016185541713,133,0.408163265306122,0.556149028572344,1.17978800777778,9.70347084511226e-05,1.415644888,0.0118388663333333,9.73797206814555e-07,24.5194753144444,0.0842643164763805,-12.1808658444444,0.0812457994994798,0.0110362887777778,9.75225842789338e-07,-12.8719624033333,0.0872363262845941,0.00393544658121488,abiotic,abiotic
4948,0.722630372836613,323,0.408163265306122,0.552896784080831,1.18226545733333,0.000139886532984759,1.41385265811111,0.0118580566666667,1.40304142846868e-06,26.1801688711111,0.121418527586524,-10.5796616588889,0.117069074122667,0.0110562015555556,1.38661964062895e-06,-11.0908802077778,0.1240162267179,0.00408582746503726,abiotic,abiotic
4949,0.7228893338931,133,0.408163265306122,0.552533512715665,1.18114938433333,0.000118058537935609,1.41263792988889,0.0118587756666667,1.18530333670348e-06,26.2423899733333,0.102575265626882,-10.5196694422222,0.0989008156571956,0.0110568921111111,1.18181633983919e-06,-11.0291228777778,0.105692959391872,0.00663042861653956,abiotic,abiotic
4950,0.730580854212807,323,0.408163265306122,0.553259672181557,1.18072147777778,4.62025451808981e-05,1.41255230433333,0.0118541057777778,4.6376011519393e-07,25.8382649911111,0.0401417888017113,-10.9093178566667,0.0387038310087076,0.0110522498888889,4.70899523371334e-07,-11.4443450155556,0.0421256759214529,0.00433200676952124,abiotic,abiotic
4951,0.73054122858317,323,0.408163265306122,0.553259672181557,1.18112810966667,4.60891983576516e-05,1.41349613433333,0.0118516975555556,4.62407318040769e-07,25.6298540688889,0.0400215107170899,-11.1102630811111,0.0385878607881098,0.0110497635555556,4.49305606216612e-07,-11.6667473933333,0.0401897027624767,0.00394475609249682,abiotic,abiotic
4952,0.733094504744601,799,0.408163265306122,0.552896784080831,1.18152909077778,2.4357026680081e-05,1.41585804177778,0.0118621551111111,2.44473640933319e-07,26.5348514,0.0211619256915827,-10.2376845722222,0.0204038630777119,0.0110593586666667,2.39305766750044e-07,-10.8085151355556,0.0214100469985518,0.00235047776911822,abiotic,abiotic
4953,0.71414158356222,323,0.408163265306122,0.551805818541053,1.17908610566667,0.000169265495454613,1.41627548222222,0.0118310998888889,1.69852292039624e-06,23.8473769111111,0.146980010665743,-12.8288883355556,0.141714891699942,0.011028357,1.69777221675918e-06,-13.5814207988889,0.151848820676028,0.00490433789441235,abiotic,abiotic
4954,0.715023234480512,323,0.408163265306122,0.552169857673616,1.17997012911111,0.000148784251544357,1.41709229222222,0.0118345554444444,1.49225861625196e-06,24.1464104522222,0.129136251470574,-12.5405667766667,0.124510331958039,0.0110317806666667,1.4815686787997e-06,-13.2751957955556,0.132520646348829,0.00366924824694304,abiotic,abiotic
4958,0.720937265058513,799,0.408163265306122,0.552169857673616,1.18197183055556,0.000118927555587522,1.41327008244444,0.0118596918888889,1.19315144097927e-06,26.3216937477778,0.103266372887881,-10.4432064877778,0.0995671663160694,0.0110578617777778,1.1904608118055e-06,-10.94239987,0.10647395307272,0.00618227528208098,abiotic,abiotic
4960,0.713406198239192,799,0.408163265306122,0.552169857673616,1.178491189,0.000186282051344214,1.41566178144444,0.0118310225555556,1.87008750537983e-06,23.84069174,0.161836829204103,-12.8353340311111,0.156039510745375,0.0110282942222222,1.85877135346035e-06,-13.5870289188889,0.16625038295536,0.0034563652733477,abiotic,abiotic
4961,0.712794635835803,323,0.408163265306122,0.551805818541053,1.17916153688889,0.000149862060772087,1.41625931388889,0.011831174,1.50353716282654e-06,23.8537781055556,0.130123747721009,-12.8227164466667,0.125462455093755,0.0110284841111111,1.50285515307051e-06,-13.57004513,0.134414897177503,0.00380010856382725,abiotic,abiotic
4962,0.799141145346459,323,0.408163265306122,0.557226262620073,1.17971238122222,9.03995249099291e-05,1.41514702433333,0.0118433733333333,9.07707276603995e-07,24.9095110233333,0.0785372443473922,-11.8048019955556,0.0757238822526267,0.0110408027777778,9.03863897079591e-07,-12.4682382377778,0.0808400324058303,0.00236011995315557,abiotic,abiotic
4963,0.799276076311234,133,0.408163265306122,0.557584583292035,1.18103053266667,4.25309612106176e-05,1.41625259966667,0.0118445764444444,4.264118053919e-07,25.0136120877778,0.0369125718241194,-11.70443004,0.0355902902572539,0.0110420553333333,4.25734071927728e-07,-12.3561821511111,0.0380918789426942,0.00290493266826377,abiotic,abiotic
4964,0.714148168447758,799,0.408163265306122,0.552169857673616,1.17965730933333,0.000150066684323969,1.41681361866667,0.0118306327777778,1.50495247248685e-06,23.8069289777778,0.130240536074016,-12.8678873444444,0.125575058847445,0.0110279348888889,1.50028059412606e-06,-13.6191854122222,0.13418490603881,0.00312591124107473,abiotic,abiotic
4965,0.730662294816579,323,0.408163265306122,0.552533512715665,1.18153236788889,4.34020957168058e-05,1.41576159911111,0.0118612943333333,4.35632012138565e-07,26.4603629277778,0.0377056997299443,-10.3095047144444,0.0363550087410024,0.0110585554444444,4.3672019392016e-07,-10.8803509522222,0.0390706042347851,0.0040793428080396,abiotic,abiotic
4966,0.729537944851621,323,0.408163265306122,0.552533512715665,1.18052460188889,4.78194684162553e-05,1.41268464255556,0.011851513,4.80071609241563e-07,25.6138960966667,0.0415446117131769,-11.1256494077778,0.0400563993894309,0.0110496713333333,4.73182311588249e-07,-11.67497735,0.0423340302320061,0.00168711500494116,abiotic,abiotic
4968,0.796287538835899,323,0.408163265306122,0.556508485659345,1.17934500588889,0.000102148552172136,1.41502980411111,0.0118393315555556,1.02554060269578e-06,24.5597266944444,0.0887418610441958,-12.14205635,0.0855629507627182,0.0110367843333333,1.01877561317518e-06,-12.8276289988889,0.0911203080136392,0.0029124394264404,abiotic,abiotic
4969,0.796491687028195,323,0.408163265306122,0.556508485659345,1.179356536,0.000113654971917157,1.415039285,0.011839326,1.14089657725818e-06,24.5592545844444,0.0987372740699132,-12.1425115488889,0.0952003090317332,0.0110367687777778,1.1383148485566e-06,-12.8290384333333,0.101825951736269,0.00332024217499078,abiotic,abiotic
4970,0.793669659881973,323,0.408163265306122,0.556149028572344,1.17935355411111,6.70416728636441e-05,1.41495407222222,0.0118390401111111,6.72963305917334e-07,24.5345250222222,0.0582408746781506,-12.16635525,0.056154570453192,0.0110365273333333,6.74529650942202e-07,-12.8506424911111,0.0603276913838295,0.0026468574632798,abiotic,abiotic
4973,0.710437171369847,799,0.408163265306122,0.551441394903152,1.17953166711111,0.000165087534790211,1.41635349622222,0.0118350212222222,1.65651235867548e-06,24.1867205244444,0.143345555928734,-12.5017006911111,0.13821062889832,0.0110322846666667,1.64532808278438e-06,-13.23010514,0.147170676617208,0.00280165978273193,abiotic,abiotic
5759,0.792792763456758,323,0.346938775510204,0.554788301400031,1.18003179366667,6.24292944497861e-05,1.40975646688889,0.0118321586666667,6.26061897898007e-07,23.9389954855556,0.0541711948233384,-12.7405517244444,0.0522306727927934,0.0110316746666667,6.31251336632346e-07,-13.2846818522222,0.056443187759648,0.00572058554588929,abiotic,abiotic
5764,0.810040535708663,133,0.387755102040816,0.55830009100628,1.179479072,0.000101052340308141,1.41534345633333,0.011828419,1.01323208101616e-06,23.6153889044444,0.0876987088979607,-13.0525660666667,0.0845571638159246,0.011026311,9.83781606862014e-07,-13.7644252366667,0.0879994517955262,0.00364983168475445,abiotic,abiotic
5766,0.805399313209766,133,0.387755102040816,0.55830009100628,1.17863767288889,9.44583550691139e-05,1.41473807855556,0.0118289422222222,9.47879182409279e-07,23.6606575811111,0.0820382605336941,-13.0089190022222,0.0790994852785659,0.0110267981111111,9.32493625238919e-07,-13.7208484333333,0.0834036630102058,0.00147006413440155,abiotic,abiotic
5768,0.791871622473288,323,0.346938775510204,0.552896784080831,1.17887428577778,3.59165205190355e-05,1.41220398344444,0.0118299213333333,3.60545766859408e-07,23.7453795066667,0.0311902509625387,-12.9272319888889,0.0300729530131321,0.0110285267777778,3.69085619395202e-07,-13.5662299222222,0.0330083199752336,0.00361186005812553,abiotic,abiotic
5769,0.79805803603681,133,0.346938775510204,0.553984300233548,1.17903872988889,5.05274177784406e-05,1.41237648777778,0.0118313392222222,5.07028050944105e-07,23.8680854944444,0.0438774356963134,-12.8089215755556,0.0423056569023378,0.0110299096666667,5.05823091604306e-07,-13.44253789,0.0452513028607669,0.00432747231520347,abiotic,abiotic
5771,0.788107208107319,323,0.346938775510204,0.553259672181557,1.179824929,7.00650693284969e-05,1.41231453088889,0.0118385506666667,7.03110588740896e-07,24.49215452,0.060840567723663,-12.2072079533333,0.0586611365939901,0.0110371522222222,7.00238491118871e-07,-12.7947493611111,0.0626279035957109,0.00344108490710519,abiotic,abiotic
5774,0.815073407210903,133,0.387755102040816,0.55830009100628,1.178957821,0.000129821833004883,1.41484276911111,0.0118299571111111,1.30255205696778e-06,23.7484908766667,0.112730792684364,-12.9242320722222,0.108692550258012,0.0110278365555556,1.29054485694132e-06,-13.6279809222222,0.115408714839308,0.00233011544964488,abiotic,abiotic
