V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174
41,0.991732289547808,0.968339382355324,1,0.998499624061209,0.977862305882345,0.975531461009813,0.993930141190679,1,1,0.999289520336597,0.997794925651753,1,0.973405224198254,0.946516998343132,0.990657358959812,0.998024364221108,0.99848828333824,0.984685159440257,0.997823718856714,0.997785157856609,0.988286565116079,0.985253363893356,0.975024433406625,0.997032634407758,0.996193362658812,0.958855038613568,1,0.792495287359997,0.99234877818284,0.994413364109042,0.976570685566273,0.987499508609045,0.945905302926917,0.843217490785627,0.709214406669003,0.967328776906173,0.98069178335381,0.995416324226494,0.927593363415651,0.686385183450801,0,0.971699390919972,0.981089202394336,1,1,1,0.999270871211844,0.997778597774834,1,0.96123701977563,0.997721227573836,0.983738753675929,0.961847025570492,0.999292536168963,0.968730322865161,0.947706783846221,0.991525270918093,0.981194259999991,1,0.997751964185452,1,1,0.999267667422829,0.997811015251603,0.962110168679442,0.982160537323184,1,0.99861782933251,0.999258984707427,1,0.997717760432921,0.991666521380326,1,1,0.998526159847529,0.995717325074236,0.985693111009156,1,1,1,0.999268738476245,1,0.997801389791568,0.995008881494633,0.999277195424171,1,1,0.999248967224134,1,1,1,0.99929453254006,0.997010456688529,1,0.999211045242072,0.999271932921319,0.998562184734436,0.992342386441231,1,1,0.999279279185653,1,1,1,0.998467432049592,1,0.999277195424171,0.998469777221356,0.998560114443929,0.99854333498783,0.999284436402108,0.997781882666077,1,1,1,0.999258984707427,1,1,1,1,0.996540978912525,0.991631652042901,1,0.999238675184652,0.998547566408462,1,0.998481396238455,0.996244823387272,0.996267250877688,1,0.999255675371376,0.999255675371376,0.997905756863638,1,1,1,0.999245567602908,1,0.997748590014319,0.995395217283626,0.999298491670942,0.98273791497215,0.988587358071611,0.763922582864239,0.993966762428216,0.995498851868678,0.998465079678515,0.989138545264714,0.999301431979014,0.924587539940412,0.986997534818908,0.984059700412482,0.997839392506334,0.971243508852632,0.986608296712738,0.985389449107414,1,1,1,1,0.999248967224134,0.998523984435339,1,1,1,0.999230473144979,1,1,0.997899892676713,0.993668596214243,0.997126430841034,0.998536941425711,0.994854798642109,0.999251216667749
42,0.99713876380658,0.900654344204334,0.998517419496043,0.999284436402108,0.869760972828689,0.975380839034177,0.989222164150168,1,1,1,0.995692729440824,0.994770229369547,0.955133865881839,0.972557939594832,0.992406875711345,1,0.929111329845817,0.969656246384049,0.998530491491167,1,0.979096791853289,0.995505595230147,0.957427107756338,0.985909566364279,0.992452722307233,0.988909084026731,1,0.994227946012932,0.999264435354679,0.925926951882062,0.915438784962755,0.996272815954307,0.992325289470305,0.981479878700311,0.961121046325149,0.933595848565756,0.997084541900653,0.977321313935517,0.955189356593048,0.996332954279496,0.971699390919972,0,0.986616497054438,0.997781882666077,1,0.986586049800315,0.997163114851526,0.984460763867567,0.997794925651753,0.989118283298301,0.999198396664764,0.995286698034926,1,0.991253476302387,0.986831905292044,0.928647037954097,0.996437466410498,1,0.966683701680733,0.999257884869956,0.997067442366186,0.973409593584098,0.997745205699078,0.993641758211666,0.999247837426483,0.993623739447292,1,1,0.96552002343952,1,0.996385965770791,0.988023520059354,0.996104387217164,0.998523984435339,0.996349020304828,0.992748272699569,0.997130553625859,1,1,0.999286478681895,1,1,0.997101443178387,1,1,0.999217221015072,0.994778032192777,1,1,1,1,1,0.999278238808891,1,1,0.994002944418529,0.997839392506334,1,1,1,1,1,0.997717760432921,0.998490565177315,0.995388138372298,1,1,1,0.997876103796957,0.960535130657009,1,1,1,1,1,0.996380733692693,1,1,1,0.999293535764877,0.99856836003899,0.991902700743342,0.993984907833866,0.999253452676831,1,1,1,1,1,0.998549672913352,0.997028225226904,1,1,0.995430288351005,1,1,1,0.997833150216506,1,1,0.999258984707427,0.980789605175077,0.984870534623699,0.990280143143728,0.998504112849905,1,1,0.964178779357269,0.999286478681895,0.970142500145332,0.998495108251917,0.998510795897475,0.993578242535448,0.966445857411535,0.970004686024295,0.97549397859202,0.999256781762806,1,1,0.999264435354679,0.994236263232456,0.999290528466916,0.987969486889859,1,1,0.982878111830785,1,0.996437466410498,0.998547566408462,1,0.998564249080093,1,1,1
43,0.979916139599717,1,0.980345777933162,0.996316746232607,0.998549672913352,0.990811443753639,0.995308809156748,0.907074864675779,0.999246704224545,0.996300394272616,0.981089202394336,0.998521802591765,0.979126885898584,0.99924442754607,0.918790232686043,0.824957911384305,0.935517292200504,0.996300394272616,0.872751915742812,0.997791679306917,0.994706957157937,1,0.994082788288029,0.995525704626168,0.837589320534056,1,0.935128360134946,0.999288509337176,0.996152352026808,0.987542766298364,0.96468564890675,0.985740358132539,0.958012391830007,0.842423539174232,0.979674206012123,0.685531746193071,0.677226479044287,0.998506347187205,0.917799917137765,0.999284436402108,0.981089202394336,0.986616497054438,0,0.998497369549363,0.99848828333824,0.99784559893369,0.997097236256688,0.980551621018231,0.909859500899587,0.99060333334225,0.99922330085369,0.987804421815156,0.9913418283769,0.979682645549914,0.970188157132916,1,0.976974261576359,0.986636370419025,0.968341602917407,0.998467432049592,0.912192466852509,0.97568025087728,1,0.933740005378153,0.990460831243643,0.99286215001537,0.996432382491403,0.995629986374176,0.951154124131343,1,0.994754553557619,0.997041413634467,1,1,0.992288703708946,0.988909084026731,0.991781706012443,1,1,1,0.999238675184652,1,0.995610805441769,0.997820556798862,0.999234009845468,1,1,1,1,1,1,0.999272991543305,0.999253452676831,0.999231655668348,1,0.998588566692466,1,0.996555277397014,1,1,0.999270871211844,1,1,0.999234009845468,0.999252336344073,1,1,1,1,0.997101443178387,1,1,0.999219664336878,1,1,1,1,1,1,0.999262264746504,0.99696969000249,1,0.99537391505365,1,1,1,1,1,1,0.99784868879538,0.999248967224134,1,1,0.999203504453473,1,1,1,0.996322164811152,0.997150991361518,1,0.999270871211844,0.974345303215804,0.967494967236475,0.998506347187205,0.993240628502371,0.904459693561911,0.889095237729538,0.994134846772434,0.912870929175277,0.81805805984676,0.992229874494318,0.991017782086339,1,0.971227873410536,0.985610760609162,0.982634827902932,0.998508574859803,0.999232834562952,1,1,1,0.993192568925479,0.999262264746504,1,1,0.991889566003701,1,1,1,1,1,0.999280316567447,0.998536941425711,1
44,0.998523984435339,1,0.997179119909306,1,1,0.991657040412967,1,0.989227692986518,0.99924213706431,0.993846095403958,1,0.999299474519981,1,0.989590794636047,0.975900072948533,0.993739068886748,0.999198396664764,0.995532367828269,0.998564249080093,1,0.985834978473577,1,0.995359603731606,1,0.988553609956085,1,0.999246704224545,0.997775303139718,1,1,1,0.998541210018373,1,1,0.997788423389337,0.999222092453253,0.998485994589724,1,0.999218444585567,0.999250093632814,1,0.997781882666077,0.998497369549363,0,0.654494135267395,0.93062958719967,0.839968840443545,0.998534797747842,1,0.993350498841842,0.817472668043651,0.990697472229278,0.987420882906575,0.99859451792805,0.997765360335642,1,0.990697472229278,0.987859944518917,0.999264435354679,0.807610448713678,0.999277195424171,1,0.968538313778447,0.995154004017824,0.992057062466607,0.988554701720158,0.789988754357774,0.815289637797966,0.991253476302387,0.995464829235239,0.994832006747614,0.996311311663996,0.983167476767313,0.993158414535988,0.986335208160564,0.990077713466169,0.974307632279888,0.983216611908805,0.987242567621526,0.992727176205432,0.968198855992543,0.996879867589362,0.999293535764877,0.990206920359293,0.992769247155643,0.9451518935657,0.996199150062745,0.982160537323184,0.998613997947909,0.950633317164775,0.997833150216506,1,1,1,0.956253916640519,1,0.979669496300372,0.997836275863628,0.95634526887099,1,0.998485994589724,0.963461305230484,0.987137728267282,0.997653496961746,0.998467432049592,0.99455884030142,0.997811015251603,0.991176298082204,0.997063136095555,1,0.989334924403753,0.987361261442106,1,0.986977613596807,1,0.99571120253755,0.99498743710662,0.987327106289914,0.98069178335381,0.99420284970341,0.991124084763919,0.993199770002254,1,0.992313490948566,0.977897823397447,0.943342153890191,0.97036939691391,0.972478424292429,0.978791008293427,0.992031745523793,0.998536941425711,0.956296929198193,0.969333142718763,0.989465469921849,1,1,0.994816699638118,0.994151996638253,0.986290288163923,0.990895106347023,1,1,0.999263351649567,0.999253452676831,1,1,0.999260081289737,1,1,0.999250093632814,0.984391461092876,0.986311141412139,0.92052208717741,0.989385597851921,0.993893072658339,0.999269806401355,0.440047291205286,0.727796331400482,0.997093017105487,0.979826092527461,0.990580637807947,0.995008881494633,0.994117596022426,0.997870072129164,0.956920934256642,1,0.989070710093681,0.99924442754607,0.999261174631314,0.987604333141861,0.984368222585752,0.998570406702931,0.977113673643819,0.994074021893959
45,0.994177534206565,1,0.988897356186452,0.997014918713411,1,0.997775303139718,0.999246704224545,0.97036939691391,0.996889572558454,0.996116490183505,0.996427284041495,0.992395326897746,0.997923154559828,0.998576511733893,0.984755205072969,0.992190153787561,0.999235181532472,0.983118053063363,1,0.999232834562952,0.973123680201904,1,0.996244823387272,1,0.989839517601986,1,0.996996990216495,0.999260081289737,0.999254565680977,1,1,0.994682833567534,0.999238675184652,1,0.999226903633956,0.996850385877389,0.999240986607909,1,0.997623759017878,1,1,1,0.99848828333824,0.654494135267395,0,0.930340384103401,0.920424363487884,0.994194435700002,1,0.995498851868678,0.865117144065458,0.994584099442675,0.998438718798008,0.99856836003899,0.999254565680977,1,0.995686536326905,0.990265586317935,1,0.87685926762884,1,0.999228097144719,0.983456913138547,0.997804607670119,0.998504112849905,0.994475095843754,0.726262106542014,0.829264181726521,0.994177534206565,0.977252520465218,0.993930141190679,0.996152352026808,0.985846585998177,0.976974261576359,0.988455601596307,0.976292925823586,0.991215056700481,0.953674760576909,0.981034018607275,0.976005228928899,0.926495634411702,0.991757071843825,0.997905756863638,0.99708878567138,0.991996961192167,0.949601634718091,0.998426434902417,0.9910977456874,0.999279279185653,0.950577257408444,0.999278238808891,1,1,1,0.978557999086287,1,0.995578460287403,0.999271932921319,0.985051475556252,0.998453208664186,0.993074175990094,0.951264115550162,0.989595555293841,0.998476769869765,1,0.985951242788974,0.999283410871787,0.997724684196269,0.999278238808891,1,0.993641758211666,0.989353308855241,1,0.96207140865366,1,0.996327567470097,0.990769033217246,0.992201227995692,0.987224457638802,0.994793568195654,0.997067442366186,0.997710794403014,1,0.99696969000249,0.991175118238939,0.957020297834529,0.974948582044809,0.986256127699741,0.98624839047202,0.997010456688529,0.998495108251917,0.980866517607993,0.987711857093797,0.989743318610787,1,0.998438718798008,0.99766081550983,0.994738783488566,0.997163114851526,0.997696733985902,1,1,0.999255675371376,1,1,0.998476769869765,0.997885087516255,1,0.998481396238455,0.999257884869956,0.993911663346989,0.995409310111418,0.967906041546987,0.998406373489374,0.999255675371376,1,0.627969137852521,0.73767475072344,0.987549862393411,0.955276342948119,0.993788759783088,0.994301947919425,0.998476769869765,0.992100414872543,0.961466902525075,1,0.985114719657802,1,0.998560114443929,0.992619825334483,0.989481300301948,0.999278238808891,0.989637026034783,0.997741811193914
46,0.997734991429173,0.996918328573687,0.998416467731765,1,0.99498743710662,0.986608296712738,0.999234009845468,0.996987944965241,1,0.962907928645846,0.999258984707427,1,0.996338325308995,1,0.99401192220845,0.990630424030971,0.972858886937314,0.998523984435339,0.995525704626168,1,0.999269806401355,0.987440631916705,0.988984715161544,0.998562184734436,0.975433538604909,0.994600808983569,1,1,1,1,0.987640382938831,1,0.999253452676831,0.999217221015072,1,0.985020832616537,0.997751964185452,1,0.999276149018431,1,1,0.986586049800315,0.99784559893369,0.93062958719967,0.930340384103401,0,0.706571702198692,0.997741811193914,0.997775303139718,0.996233508273798,0.956182887467515,0.994809012029043,0.993220260811511,0.995409310111418,0.998495108251917,0.99213205714198,0.994185997236659,0.996267250877688,0.981517089091343,0.915052224828004,0.995723430155124,0.993827101508259,0.995437238555442,0.999251216667749,0.993966762428216,1,0.828029589702249,0.749199474298743,0.998596490536413,1,0.89285602852616,0.870544389237152,0.987037194964012,1,0.939383029541452,0.902270997828944,0.956649659712777,0.999248967224134,0.998474446098745,0.998519614288244,0.994658489077259,1,0.943490016059854,0.999248967224134,1,0.976393210443256,0.947750013714363,0.972977840941168,1,0.98376390005069,0.999266593227341,0.99851301032982,1,0.963039352753916,0.991300744151002,0.991914604551863,0.990493385649804,1,0.995498851868678,1,1,0.984391461092876,0.915403169626893,0.932848588826459,0.995610805441769,0.996987944965241,0.987270166141154,0.996343680627828,0.961400135646022,1,0.994047566164829,0.99679999179483,1,0.997045783795935,1,0.933072370562027,0.997794925651753,0.997820556798862,0.990437441253411,0.949361655876236,0.933381571353539,0.995597924334905,1,0.996332954279496,0.997814205036652,0.99447291464009,0.990380834502083,0.983344785396743,0.991422843522573,0.935804997930684,0.986877084731477,0.993220260811511,0.977321313935517,0.941560169183917,1,1,0.937412670583271,0.963351955269204,0.992663143749714,0.993179154954864,1,1,0.997071736026865,0.998455597533968,1,1,1,1,1,0.999254565680977,0.997005981304201,0.990797350275513,0.901225040026049,0.98381396018601,0.994832006747614,0.97835910806948,0.943657731142319,0.812776759390954,0.999261174631314,0.995584967399958,0.984437731427856,0.974977638383998,0.947143818651869,1,0.98784149321132,1,1,0.983669473859394,0.998539078840084,0.996272815954307,0.995451075731747,0.989817916568234,0.980493250039467,0.998506347187205
47,0.99930337852918,1,0.998455597533968,1,0.999263351649567,0.971031016274919,1,0.99924213706431,1,0.980550457022653,0.99851521818626,1,0.999292536168963,0.994091528783648,0.98558893163868,0.99582461641931,0.997728130348015,1,0.994497894970189,1,0.999248967224134,0.995423316940424,0.976591697324722,0.998590556029622,0.975137352962575,0.999231655668348,0.998547566408462,0.99851521818626,1,1,1,1,1,0.995649000392525,0.998596490536413,0.999234009845468,0.998521802591765,1,1,1,0.999270871211844,0.997163114851526,0.997097236256688,0.839968840443545,0.920424363487884,0.706571702198692,0,0.997833150216506,0.995545634871205,0.993485272670404,0.903368246377188,0.982554595854391,0.978347565357559,0.996531380461131,0.989138545264714,1,0.979916139599717,0.995584967399958,0.994143434260475,0.827707585074686,0.994793568195654,0.989559743849195,0.988826464946088,0.9914284133107,0.982892006359392,0.997167133118613,0.818492559483634,0.745685723103318,0.993240628502371,0.99924442754607,0.898748923460695,0.921486804590539,0.981898956378973,0.997804607670119,0.951224256527816,0.920964267755135,0.914869554291683,1,0.997014918713411,0.997076017132899,0.992156741649222,1,0.960436188994456,0.999266593227341,0.99927509957853,0.962835225639633,0.974444089932136,0.98187160886107,1,0.977148544034342,1,0.999269806401355,1,0.989172148041754,0.986877084731477,0.989070710093681,0.968432378473738,1,0.98783496758636,1,0.999295526506436,0.989212197929337,0.913993772071022,0.986434940690753,0.985029094991208,0.997745205699078,0.987327106289914,0.99356906512808,0.985523045505477,1,0.991694835428995,0.985969686608172,1,0.997122296192006,1,0.961689464311048,1,0.996300394272616,0.987115793795969,0.958744970882205,0.92669146005933,0.997191005687116,1,0.984300437887194,0.993447326591187,0.99401192220845,0.988422185741592,0.975087661649757,0.985679451466172,0.947528479243818,0.987804421815156,0.982429085768095,0.969420399189199,0.946699847630578,1,1,0.961963166825195,0.956563727258121,0.969923422279669,0.984437731427856,1,1,0.997771998717308,0.998453208664186,1,1,1,1,1,0.987460319010307,0.991580408901403,0.982034465482072,0.773646826248713,0.96444737034155,0.980196058819607,0.996794863550169,0.880731178936783,0.827218248234092,0.998523984435339,0.994318135830174,0.969440464811953,0.963838942586559,0.961284956663897,1,0.981508420048424,1,0.997703785718335,0.990981432164613,0.997146927138621,0.994117596022426,0.99282115627881,0.989891437214842,0.960530607330681,0.994754553557619
48,0.955041227590566,0.996923069629163,0.991631652042901,0.941081605687551,0.996974274456213,1,0.931439696746815,0.996222124764496,0.986393923832144,0.999228097144719,0.982929044411125,0.930673866697591,0.994929340739122,0.999264435354679,0.995512318416705,0.964274111134126,0.990117583444966,1,0.982732514693135,0.989460589444833,1,1,1,0.987969486889859,0.995584967399958,1,0.987327106289914,1,0.991124084763919,0.973819296556794,0.995525704626168,0.995381037662587,0.975686971063047,0.994047566164829,0.997781882666077,0.995464829235239,0.962110168679442,0.978557999086287,0.985909566364279,1,0.997778597774834,0.984460763867567,0.980551621018231,0.998534797747842,0.994194435700002,0.997741811193914,0.997833150216506,0,0.86710348885738,0.997693191852648,0.99688472763235,0.997032634407758,0.997893995556372,0.726228206149697,0.995591455387729,1,0.997873092239338,1,0.845402792964952,0.999255675371376,0.857074534408928,0.839231233864074,1,0.882279585044928,1,0.996462670202625,0.992043273203231,0.987691838680324,0.868496237346895,1,0.999222092453253,0.999243284038434,1,0.99849284013819,0.993192568925479,0.98436293145265,0.997860960117438,0.999268738476245,1,1,0.994047566164829,1,0.997751964185452,1,1,0.998476769869765,1,0.991163302429076,0.999291533740329,1,1,0.993399267798783,0.976122855755441,1,1,1,0.990423352118824,1,0.997781882666077,0.998576511733893,1,1,1,1,0.997202791723544,1,1,1,1,0.9777254914156,1,0.997689638807889,0.991436198872176,1,0.999320421260281,1,1,1,1,1,1,0.994884876941723,0.942344214338121,0.977542626448451,1,1,1,1,1,0.999268738476245,1,0.997032634407758,1,1,0.999279279185653,1,1,1,1,1,0.985718920912435,0.974230771524088,0.975793991088016,1,0.984506624807521,0.985567036333444,0.971913259820744,0.97568025087728,0.966041704454838,0.989698032832876,0.994690899159838,0.999245567602908,1,0.997710794403014,0.867742006863901,0.997700265257837,0.999289520336597,0.991580408901403,1,1,1,0.987549862393411,0.999255675371376,0.997728130348015,1,0.944330929645416,1,0.999271932921319,0.995578460287403,1,0.992769247155643,1,0.994269293788875,0.997791679306917
49,0.997905756863638,0.998467432049592,1,0.977043612576971,0.999283410871787,1,0.948449718507874,0.962922528667509,0.979674206012123,0.995692729440824,0.998598457615382,0.98058067569092,0.997811015251603,1,0.963678058425697,0.920822383914894,0.970187017410476,1,0.877438714406766,0.975937491712487,1,1,1,0.921397637851391,0.949596811307959,1,0.903210647459501,1,0.987017395181819,0.984517010019004,0.992912738469343,0.998504112849905,0.992360468704691,0.968538313778447,1,0.960217865186778,0.896729452700315,0.979300174391373,1,1,1,0.997794925651753,0.909859500899587,1,1,0.997775303139718,0.995545634871205,0.86710348885738,0,0.99472291830968,0.999245567602908,0.992156741649222,0.991818382418729,0.726483157256779,0.980411595480043,1,0.986432788075331,0.990041881351122,0.839963903153334,0.996239174341429,0.477916414826653,0.787805387952379,1,0.830948969838817,0.993690788750605,0.99929651767586,0.99923983265335,0.997882101399444,0.885270412757426,1,0.994592467121511,1,1,0.99851521818626,0.998588566692466,1,1,0.997045783795935,0.999250093632814,0.997194945386127,0.997794925651753,0.999262264746504,0.99498743710662,1,1,1,1,1,0.998608210877374,1,1,0.993350498841842,0.977398210848492,0.994420044128909,1,1,1,1,1,0.997867043429953,1,0.999268738476245,1,1,0.994219604754597,1,1,1,1,0.960710734966082,1,1,0.998421467050618,1,0.999270871211844,1,1,1,1,0.998526159847529,1,1,0.926389730109944,0.996385965770791,1,1,0.999276149018431,1,1,0.998523984435339,1,1,1,0.997734991429173,0.999261174631314,1,1,0.99555223888806,0.996250455487916,1,0.971271387050259,0.99696969000249,0.983410316813904,1,0.973689486754998,0.902932236772961,0.863464914524694,0.936776932043143,0.884282131006867,0.955077260324798,0.99849284013819,0.991707357784283,0.999251216667749,0.989417691584829,0.928141036229155,0.987914963939699,0.999288509337176,0.999243284038434,1,1,0.998572447523426,0.978305445688808,1,0.999274047091252,1,0.924177116934327,1,1,1,1,1,1,0.997001492500339,1
50,0.995674096516938,0.99848828333824,0.99851301032982,1,0.996332954279496,0.991004314944595,0.99845081239278,0.996380733692693,1,0.9613752775282,0.997798162466001,1,0.9795000203446,0.969917904124231,0.963195548546547,0.987861991207741,0.990895106347023,0.978656079771441,0.996311311663996,1,0.980609643672956,0.99289931846274,0.981184413100899,1,0.981621711053465,0.996042722901574,0.992531635575939,0.983344785396743,1,0.997122296192006,0.995539011213857,0.99924442754607,0.997728130348015,0.978412046403694,0.98509603652813,0.993270951608117,0.994778032192777,1,0.995094001478323,0.965146024866221,0.96123701977563,0.989118283298301,0.99060333334225,0.993350498841842,0.995498851868678,0.996233508273798,0.993485272670404,0.997693191852648,0.99472291830968,0,0.986206235898976,0.557386411433294,0.804888481749796,0.995058211900401,0.792081577447279,0.946919497610228,0.694197576316585,0.864974274129229,0.997050141065987,0.978557999086287,0.995478499822584,0.990011274763586,0.988793071620346,0.994194435700002,0.762679086715361,0.877937149782649,0.997187054905904,0.988708708457471,0.994277492358998,1,0.999234009845468,1,1,1,1,1,0.991842652027575,1,1,1,1,1,1,0.958127749714546,0.985485441899557,1,1,1,1,1,1,1,1,1,0.998476769869765,0.955964755175988,1,0.92793906681535,1,1,0.968198855992543,1,1,1,0.999251216667749,1,0.988776299993366,0.999234009845468,0.997765360335642,1,0.989698032832876,0.987021800359017,1,1,1,0.99696969000249,1,0.99137914948104,1,1,1,0.997050141065987,0.997071736026865,0.991304182722933,0.991071249821234,1,0.976159586335104,0.999286478681895,0.99688472763235,0.985631436962744,0.987174120218002,0.993127066322842,0.999236349640438,1,1,1,1,1,0.959522950418317,0.996908802495909,1,0.991657040412967,0.995655301682659,0.973287807704641,1,1,1,1,1,0.949333749479726,0.644147012051075,0.684024786288392,1,0.731333360956879,0.969566129530195,0.912180145172321,0.993513445061133,0.996946557757431,1,1,1,0.999255675371376,0.999243284038434,1,1,0.997649820487755,1,1,1,0.985527456652574,0.981849671272755,0.972987187644924,0.978368025997306,1
51,0.993798389799075,0.999204771245996,0.995985531765989,1,1,0.994264598335508,1,0.996110448115429,1,0.984507828018864,0.998390988499194,1,0.997731566076577,0.992395326897746,0.980336263754,0.993210030866349,0.999198396664764,0.998495108251917,0.99851301032982,1,0.997646132475154,0.99419804469035,0.998441152598636,1,0.991980624359887,0.996805103655196,0.999217221015072,0.99549208824135,1,1,1,1,0.998390988499194,1,1,1,0.998476769869765,1,0.999187982001697,0.996732017404257,0.997721227573836,0.999198396664764,0.99922330085369,0.817472668043651,0.865117144065458,0.956182887467515,0.903368246377188,0.99688472763235,0.999245567602908,0.986206235898976,0,0.978156492314389,0.986997534818908,0.999232834562952,0.99213205714198,1,0.977217966962824,0.988358159703178,0.999208547561012,0.566324716227825,0.998465079678515,1,0.869821330669018,0.994770229369547,0.987012435781382,0.984901794973146,0.890295865491129,0.888435426701568,0.996104387217164,0.996835435102578,0.981952224435127,0.962011350509606,0.98061080059456,0.998438718798008,0.995451075731747,0.989205543535803,0.970142500145332,0.99924442754607,0.995457962895088,0.999262264746504,0.996937205669911,1,0.998465079678515,0.991245354797333,0.98673370817699,0.953539852127227,0.993599934252259,0.991189255566704,1,0.98896735352199,1,1,1,1,0.970692651884438,0.998465079678515,0.989791644741458,0.990011274763586,0.989391784833543,0.999234009845468,0.996946557757431,0.994738783488566,0.976856369182835,1,0.995395217283626,0.999225706426682,0.996300394272616,0.992797025083352,0.998490565177315,1,0.984949636358896,0.978240074002341,0.999163529757429,0.996835435102578,1,0.990087441149979,1,0.990895106347023,0.987566860080951,0.994754553557619,0.980367151207346,0.992773891679269,1,0.984457131700433,0.975790660977457,0.984731927834662,0.9713641887041,0.958180690799221,0.987440631916705,0.98413197393893,0.997671708133143,0.958842972003884,0.965981893778698,0.990491067705836,1,1,0.990639419580772,0.985447890119641,0.980196058819607,0.974364666368544,1,0.999204771245996,1,0.996825388814144,1,1,1,1,1,0.995337969947196,0.96178993153822,0.974843840222891,0.935204870854627,0.976712984437216,0.990026601539436,1,0.811548071221492,0.920890447168541,0.998385793943597,0.990624793027045,0.987440631916705,0.996322164811152,0.992531635575939,1,0.980243015444167,1,0.996146421118749,1,0.99844599750707,0.973577300852991,0.981277595128769,0.996110448115429,0.96178993153822,0.996845418007012
52,0.994633920638959,0.999234009845468,0.993788759783088,1,0.998570406702931,0.976971902017269,1,0.994236263232456,1,0.95716170869157,0.993957648609293,1,0.967672740416086,0.972763412509135,0.948603318005854,0.980383128749516,0.996879867589362,0.97812235353524,0.997738406452735,1,0.978623486072375,0.995979074989537,0.976614068361091,1,0.960593839654066,0.996845418007012,0.999268738476245,0.982007526231361,1,0.996583522640681,0.996261669157675,1,0.99924213706431,0.980640832169348,0.992313490948566,0.994264598335508,0.991057942653874,1,0.997649820487755,0.980674506672972,0.983738753675929,0.995286698034926,0.987804421815156,0.990697472229278,0.994584099442675,0.994809012029043,0.982554595854391,0.997032634407758,0.992156741649222,0.557386411433294,0.978156492314389,0,0.694619460442163,0.994914605613853,0.776580274715321,0.939540396338439,0.552435684206936,0.830948969838817,0.989839517601986,0.971008312455224,0.987212711989923,0.989710846184439,0.987479944478115,0.998539078840084,0.692054302469324,0.92215528538873,0.991163302429076,0.98918887157909,0.997058817159341,1,1,1,1,1,1,1,0.990395048928041,1,1,1,1,1,1,0.958100546052839,0.992464097579849,1,0.999222092453253,1,1,1,1,1,0.998467432049592,1,0.999212288180241,0.95710658713949,0.997817385538918,0.930697148968767,1,1,0.952887174232866,1,0.998438718798008,1,1,1,0.976801930707715,0.999211045242072,0.995565388348689,1,0.995558823351651,0.988211768802619,1,1,1,0.996810199209663,1,0.993957648609293,1,1,0.99924213706431,0.997854842005733,0.996726668795203,0.988941790553235,0.989255252297643,1,0.971193938209636,0.999243284038434,0.999214762344554,0.973901867995358,0.977783516971219,0.989353308855241,1,1,1,1,0.999232834562952,1,0.938314863256836,0.994592467121511,1,0.984566975191155,0.989155372684043,0.979920735732254,1,1,1,1,1,0.961689464311048,0.565951192135593,0.44585428051519,1,0.714822905924157,0.97299925460777,0.899306413816742,0.993179154954864,0.996164159242474,1,1,0.999211045242072,0.995308809156748,0.999236349640438,1,1,0.995423316940424,1,1,1,0.982851417463439,0.976196204065332,0.966445857411535,0.978849573374004,0.999228097144719
