fileId,Identifier1,Analysis,Preparation,DateTime,PeakNr,Start,Rt,End,Ampl44,Ampl45,Ampl46,BGD44,BGD45,BGD46,rIntensity44,rIntensity45,rIntensity46,rIntensityAll,Intensity44,Intensity45,Intensity46,IntensityAll,ListFirstPeak,rR45CO244CO2,rR46CO244CO2,IsRef,R45CO244CO2,RefName,rd45CO244CO2,d45CO244CO2,R46CO244CO2,rd46CO244CO2,d46CO244CO2,R13C12C,d13C12C,AT13C12C,R18O16O,d18O16O,AT18O16O,R17O16O,d17O16O,Rps45CO244CO2,Rps46CO244CO2
170627_L1_.dxf,L1,4974,1498563835,0.3% CO2 in He 72 hr,16,843.315002441406,863.379028320312,866.513977050781,2069.05471039475,2384.07777636586,2827.26674246983,2.26639370823178,1.74777858675801,3.72671991459994,40166.3488007351,46283.4581555209,54892.2560374646,141342.062993721,40.166348800735,0.462834581555209,0.164676768112394,40.7938601504026,NA,1.15229438416553,1.36662299851512,0,0.0115561775629306,CO2_zero,0.0559665992088121,-35.7680426422513,0.00385872698714791,0.0269991167216599,-40.012123445979,0.0107682864086021,-36.8431326271341,1.06535657612125,0.00192504377821077,-39.9741780317341,0.192134510477103,0.000393945577164246,0.0138792175996549,NA,NA
170627_LW_.dxf,LW,4956,1498545526,0.3% CO2 in He 72 hr,1,27.1700000762939,47.234001159668,50.3689994812012,2071.35795523534,2385.87514082075,2829.00296130595,1.30329325766132,0.668989135006126,2.41147976864287,40294.6104625201,46409.3596074018,55043.320171307,141747.290241229,40.2946104625201,0.464093596074018,0.165129960513921,40.923834019108,1,1.15175104250156,1.36602189571991,0,0.011556526716961,CO2_zero,0.0861819164668098,-35.738909698221,0.00385892649220213,0.0787028110582622,-39.9624898663058,0.0107686145481344,-36.8137825678945,1.06538869461717,0.0019251432841809,-39.9245540689703,0.192144422872804,0.000393956084413286,0.0405514167101106,NA,NA
170627_LW_.dxf,LW,4956,1498545526,0.3% CO2 in He 72 hr,2,66.879997253418,87.1529998779297,90.2880020141602,2071.94070881754,2386.15418102005,2830.20976061469,1.60925020860647,1.01585612693289,2.85555224025724,40300.2090253955,46411.8078994786,55046.6356058179,141758.652530692,40.3002090253956,0.464118078994786,0.165139906817454,40.9294670112078,NA,1.15165179094312,1.3659143944174,1,0.0115555308391675,CO2_zero,0,-35.8220044056966,0.00385862280774034,0,-40.038041570943,0.01076765062,-36.9,1.06529434468893,0.001924992,-40,0.192129352533408,0.000393940109583743,0,0.0119848522699845,0.00401955803962778
170627_LW_.dxf,LW,4956,1498545526,0.3% CO2 in He 72 hr,4,166.572998046875,186.636993408203,189.772003173828,2071.57885192355,2385.82657345467,2828.55722493625,1.59011695822786,1.01012412275558,2.7846166017097,40303.3188909836,46416.9913377875,55052.6989934864,141773.009222257,40.3033188909837,0.464169913377875,0.165158096980459,40.932646901342,NA,1.15169153843982,1.3659594422583,0,0.011555929660606,CO2_zero,0.0345134675379111,-35.7887272797447,0.00385875006507582,0.0329799884086768,-40.0063820366813,0.0107680360514205,-36.8655255343789,1.06533207099485,0.00192505540210129,-39.9683811583447,0.192135668403732,0.000393946804592727,0.0169949919308632,NA,NA
170627_LW_.dxf,LW,4956,1498545526,0.3% CO2 in He 72 hr,5,206.492004394531,226.555999755859,229.690994262695,2073.57945125504,2388.14030176154,2831.6798102198,1.69757689122829,1.14581674370606,2.88048032474164,40160.373321586,46250.2853724072,54857.4476070995,141268.106301093,40.160373321586,0.462502853724072,0.164572342821299,40.7874485181314,NA,1.1516398267032,1.36595960320951,0,0.0115554107914722,CO2_zero,-0.0103887650833023,-35.8320210243912,0.00385875051975294,0.0330978224505341,-40.0062689204839,0.0107675170912061,-36.9119433278429,1.06528127478739,0.00192505583337427,-39.9681660810547,0.192135711365463,0.000393946850133068,0.0171105941251248,NA,NA
170627_LW_.dxf,LW,4956,1498545526,0.3% CO2 in He 72 hr,16,843.315002441406,863.379028320312,866.513977050781,2069.03899666199,2382.81008008907,2826.860690921,2.21230715571541,1.74921306854192,3.70703598193323,40236.9650537371,46341.5375612014,54963.5264049315,141542.02901987,40.2369650537371,0.463415375612014,0.164890579214794,40.8652710085639,NA,1.15171553071439,1.36599582825213,0,0.0115561703961052,CO2_zero,0.0553463918349095,-35.7686406325539,0.0038588528532346,0.0596185493419998,-39.9808100315581,0.0107682659649403,-36.8449611867145,1.06535457508257,0.00192510664520835,-39.9428260481004,0.192140773041837,0.000393952215582438,0.0307305562454729,NA,NA
170627_LW_(1).dxf,LW,4976,1498565869,0.3% CO2 in He 72 hr,1,27.1700000762939,47.234001159668,50.3689994812012,2065.04644886575,2376.87656515309,2818.71448176955,1.198206739496,0.48570946470905,2.28123364845845,40132.43137272,46198.6796678759,54795.7576627763,141126.868703372,40.13243137272,0.461986796678759,0.164387272988329,40.7588054423871,1,1.15115576324836,1.36537348444888,0,0.0115561425929768,CO2_zero,0.0529403467310896,-35.7709604882993,0.00385889349341586,0.0701508514830973,-39.970699422168,0.0107682338728565,-36.8478316258626,1.06535143388876,0.00192512695400466,-39.932697982912,0.192142796124629,0.000393954360060121,0.0361742204741944,NA,NA
170627_LW_(1).dxf,LW,4976,1498565869,0.3% CO2 in He 72 hr,2,66.879997253418,87.1529998779297,90.2880020141602,2064.94335959156,2376.64770912918,2818.61582678269,1.53081315688852,0.933709931261073,2.77503223955533,40172.3164356933,46242.1455127681,54846.3681507591,141260.830099221,40.1723164356933,0.462421455127681,0.164539104452277,40.7992769952733,NA,1.15109482388926,1.36527770905508,1,0.0115555308391675,CO2_zero,0,-35.8220044056966,0.00385862280774034,0,-40.0380415709432,0.01076765062,-36.9,1.06529434468893,0.001924992,-40.0000000000001,0.192129352533408,0.000393940109583743,0,0.0119848522699845,0.00401955803962778
170627_LW_(1).dxf,LW,4976,1498565869,0.3% CO2 in He 72 hr,4,166.572998046875,186.636993408203,189.772003173828,2063.08446518262,2374.86771474045,2816.28393018994,1.53846447229289,0.973824475169138,2.70795193444884,40143.4791793684,46209.6320844789,54812.1349502553,141165.246214103,40.1434791793684,0.462096320844789,0.164436404850766,40.7700119050639,NA,1.1511117877453,1.36540569155316,0,0.0115557011347483,CO2_zero,0.0147371490892834,-35.8077951708269,0.00385898451890197,0.0937410002606054,-39.9480537767478,0.0107677827768335,-36.8881793855627,1.06530728029852,0.00192517259067169,-39.9099388232148,0.192147342270459,0.000393959178957369,0.048406783572652,NA,NA
170627_LW_(1).dxf,LW,4976,1498565869,0.3% CO2 in He 72 hr,5,206.492004394531,226.555999755859,229.690994262695,2064.45972044683,2376.35325695304,2818.81136223931,1.64403948743697,1.02540975869736,2.92267194473284,39937.3443121654,45970.3031762853,54528.7648388431,140436.412327294,39.9373443121654,0.459703031762853,0.163586294516529,40.5606336384448,NA,1.15106059173499,1.36535780678419,0,0.0115551871917927,CO2_zero,-0.029738778733801,-35.8506778817677,0.00385884918433928,0.0586677190845819,-39.9817227924342,0.0107672830659057,-36.9328754489486,1.06525836820181,0.00192510519967958,-39.94354693817,0.192140629043916,0.000393952062943522,0.0303430889312395,NA,NA
170627_LW_(1).dxf,LW,4976,1498565869,0.3% CO2 in He 72 hr,16,843.315002441406,863.379028320312,866.513977050781,2060.74244602067,2372.1588890674,2813.42880271405,2.21039280095214,1.74347519061968,3.65519298523154,40086.1727146091,46142.6300730592,54730.7618962241,140959.564683892,40.0861727146091,0.461426300730592,0.164192285688672,40.7117913010284,NA,1.15108594680686,1.36532769755487,0,0.0115554417245287,CO2_zero,-0.00771186023840187,-35.8294400116436,0.00385876408798255,0.0366141624217331,-40.0028933678787,0.0107675465956629,-36.9093043359817,1.06528416270672,0.00192506259789323,-39.9647925926421,0.192136385220441,0.000393947564432909,0.0189238135037684,NA,NA
170627_MgSO4 L + NaCl L_.dxf,MgSO4 L + NaCl L,4966,1498555698,0.3% CO2 in He 72 hr,1,27.1700000762939,47.234001159668,50.3689994812012,2065.37948138837,2377.11017907531,2819.54523802695,1.37592423313793,0.79431410238695,2.39040596386031,40228.0681580317,46308.6973528004,54927.5453144071,141464.310825239,40.2280681580316,0.463086973528004,0.164782635943221,40.8559377675029,1,1.1511538951083,1.36540350629392,0,0.0115566548450244,CO2_zero,0.0972699456678328,-35.7282188644509,0.00385869822479478,0.0195450704023603,-40.0192790468821,0.0107687667642176,-36.8001677771793,1.06540359361239,0.00192502922495465,-39.9814357896241,0.192133060738463,0.000393944040403398,0.00997821638204499,NA,NA
170627_MgSO4 L + NaCl L_.dxf,MgSO4 L + NaCl L,4966,1498555698,0.3% CO2 in He 72 hr,2,66.879997253418,87.1529998779297,90.2880020141602,2068.63200687273,2381.07758110402,2823.40242318617,1.66507067617594,1.10949743151578,2.88623331061211,40270.1144800909,46352.5904262616,54983.8808461515,141606.585752504,40.2701144800909,0.463525904262616,0.164951642538455,40.898592026892,NA,1.15104193332199,1.36537681990785,1,0.0115555308391675,CO2_zero,0,-35.8220044056966,0.00385862280774034,0,-40.038041570943,0.01076765062,-36.9,1.06529434468893,0.001924992,-40,0.192129352533408,0.000393940109583743,0,0.0119848522699845,0.00401955803962778
170627_MgSO4 L + NaCl L_.dxf,MgSO4 L + NaCl L,4966,1498555698,0.3% CO2 in He 72 hr,4,166.363998413086,186.636993408203,189.772003173828,2067.74713439322,2380.21471201537,2823.12286937046,1.64595134081913,1.1228776182598,2.76928179765512,40232.8055936243,46311.9426127339,54933.13748744,141477.885693798,40.2328055936243,0.463119426127339,0.16479941246232,40.860724432214,NA,1.1510990081207,1.36538172461294,0,0.0115561038240237,CO2_zero,0.0495853340007901,-35.7741953177486,0.0038586366686809,0.00359219888790285,-40.0345931966636,0.0107682221904062,-36.8488765490568,1.06535029040295,0.00192499869741161,-39.9966599782512,0.192130019703498,0.000393940816808735,0.0017952601785165,NA,NA
170627_MgSO4 L + NaCl L_.dxf,MgSO4 L + NaCl L,4966,1498555698,0.3% CO2 in He 72 hr,5,206.492004394531,226.555999755859,229.690994262695,2068.54225302062,2381.01065075576,2824.03281251133,1.74347519061968,1.22304139473406,2.9571976273769,40022.8527775109,46068.399187258,54644.0343065267,140735.286271296,40.0228527775109,0.46068399187258,0.16393210291958,40.647468872303,NA,1.15105236109366,1.365320823338,0,0.0115556355255683,CO2_zero,0.00905941944928657,-35.8132695128107,0.00385846455864865,-0.0410118064342324,-40.0774113449664,0.0107677720075873,-36.8891426282768,1.06530622619678,0.0019249129208416,-40.0394370428901,0.19212147497461,0.000393931758990489,-0.0211976212900478,NA,NA
